Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Workflow-User-6,1,804534,804534,804534,804534,804534,804534,804534,0.000%,.00124,0.00,0.00
Op-6-ChangeTextureColor-24,1,70089,70089,70089,70089,70089,70089,70089,0.000%,.01427,0.00,0.00
Op-6-ChangeTextureColor-18,1,233509,233509,233509,233509,233509,233509,233509,0.000%,.00428,0.00,0.00
Op-6-ChangeTextureColor-49,1,61976,61976,61976,61976,61976,61976,61976,0.000%,.01614,0.00,0.01
Op-8-GenerateAvatar-25,1,89680,89680,89680,89680,89680,89680,89680,0.000%,.01115,0.00,0.00
Workflow-User-25,1,810346,810346,810346,810346,810346,810346,810346,0.000%,.00123,0.00,0.00
Op-6-ChangeTextureColor-61,1,61475,61475,61475,61475,61475,61475,61475,0.000%,.01627,0.00,0.01
Op-8-GenerateAvatar-69,1,78992,78992,78992,78992,78992,78992,78992,0.000%,.01266,0.00,0.00
Workflow-User-69,1,815002,815002,815002,815002,815002,815002,815002,0.000%,.00123,0.00,0.00
Op-8-GenerateAvatar-22,1,49127,49127,49127,49127,49127,49127,49127,0.000%,.02036,0.00,0.01
Workflow-User-22,1,816415,816415,816415,816415,816415,816415,816415,0.000%,.00122,0.00,0.00
Op-4-HideElement-28,1,28020,28020,28020,28020,28020,28020,28020,0.000%,.03569,0.01,0.01
Op-7-ChangeTextureMaterial-27,1,187311,187311,187311,187311,187311,187311,187311,0.000%,.00534,0.00,0.00
Op-5-ShowElement-41,1,16049,16049,16049,16049,16049,16049,16049,0.000%,.06231,0.01,0.02
Op-7-ChangeTextureMaterial-49,1,11399,11399,11399,11399,11399,11399,11399,0.000%,.08773,0.02,0.03
Op-7-ChangeTextureMaterial-24,1,23316,23316,23316,23316,23316,23316,23316,0.000%,.04289,0.01,0.01
Op-6-ChangeTextureColor-41,1,10675,10675,10675,10675,10675,10675,10675,0.000%,.09368,0.02,0.03
Op-8-GenerateAvatar-57,1,78149,78149,78149,78149,78149,78149,78149,0.000%,.01280,0.00,0.00
Workflow-User-57,1,831249,831249,831249,831249,831249,831249,831249,0.000%,.00120,0.00,0.00
Op-8-GenerateAvatar-35,1,49218,49218,49218,49218,49218,49218,49218,0.000%,.02032,0.00,0.01
Workflow-User-35,1,832376,832376,832376,832376,832376,832376,832376,0.000%,.00120,0.00,0.00
Op-7-ChangeTextureMaterial-8,1,222524,222524,222524,222524,222524,222524,222524,0.000%,.00449,0.00,0.00
Op-5-ShowElement-12,1,65040,65040,65040,65040,65040,65040,65040,0.000%,.01538,0.00,0.00
Op-5-ShowElement-26,1,48363,48363,48363,48363,48363,48363,48363,0.000%,.02068,0.00,0.01
Op-8-GenerateAvatar-19,1,90749,90749,90749,90749,90749,90749,90749,0.000%,.01102,0.00,0.00
Workflow-User-19,1,838508,838508,838508,838508,838508,838508,838508,0.000%,.00119,0.00,0.00
Op-7-ChangeTextureMaterial-61,1,26442,26442,26442,26442,26442,26442,26442,0.000%,.03782,0.01,0.01
Op-8-GenerateAvatar-34,1,70792,70792,70792,70792,70792,70792,70792,0.000%,.01413,0.00,0.00
Workflow-User-34,1,840010,840010,840010,840010,840010,840010,840010,0.000%,.00119,0.00,0.00
Op-8-GenerateAvatar-75,1,194844,194844,194844,194844,194844,194844,194844,0.000%,.00513,0.00,0.00
Workflow-User-75,1,840905,840905,840905,840905,840905,840905,840905,0.000%,.00119,0.00,0.00
Op-7-ChangeTextureMaterial-41,1,11781,11781,11781,11781,11781,11781,11781,0.000%,.08488,0.02,0.03
Op-8-GenerateAvatar-50,1,50039,50039,50039,50039,50039,50039,50039,0.000%,.01998,0.00,0.01
Workflow-User-50,1,843346,843346,843346,843346,843346,843346,843346,0.000%,.00119,0.00,0.00
Op-8-GenerateAvatar-55,1,242941,242941,242941,242941,242941,242941,242941,0.000%,.00412,0.00,0.00
Workflow-User-55,1,851276,851276,851276,851276,851276,851276,851276,0.000%,.00117,0.00,0.00
Op-8-GenerateAvatar-39,1,126879,126879,126879,126879,126879,126879,126879,0.000%,.00788,0.00,0.00
Workflow-User-39,1,852972,852972,852972,852972,852972,852972,852972,0.000%,.00117,0.00,0.00
Op-7-ChangeTextureMaterial-68,1,221365,221365,221365,221365,221365,221365,221365,0.000%,.00452,0.00,0.00
Op-8-GenerateAvatar-41,1,12872,12872,12872,12872,12872,12872,12872,0.000%,.07769,0.02,0.02
Workflow-User-41,1,855329,855329,855329,855329,855329,855329,855329,0.000%,.00117,0.00,0.00
Op-6-ChangeTextureColor-12,1,23974,23974,23974,23974,23974,23974,23974,0.000%,.04171,0.01,0.01
Op-6-ChangeTextureColor-42,1,188464,188464,188464,188464,188464,188464,188464,0.000%,.00531,0.00,0.00
Op-5-ShowElement-67,1,244706,244706,244706,244706,244706,244706,244706,0.000%,.00409,0.00,0.00
Op-5-ShowElement-7,1,166726,166726,166726,166726,166726,166726,166726,0.000%,.00600,0.00,0.00
Op-6-ChangeTextureColor-58,1,133491,133491,133491,133491,133491,133491,133491,0.000%,.00749,0.00,0.00
Op-4-HideElement-37,1,100637,100637,100637,100637,100637,100637,100637,0.000%,.00994,0.00,0.00
Op-7-ChangeTextureMaterial-63,1,98685,98685,98685,98685,98685,98685,98685,0.000%,.01013,0.00,0.00
Op-7-ChangeTextureMaterial-59,1,76569,76569,76569,76569,76569,76569,76569,0.000%,.01306,0.00,0.00
Op-8-GenerateAvatar-24,1,39248,39248,39248,39248,39248,39248,39248,0.000%,.02548,0.01,0.01
Workflow-User-24,1,867152,867152,867152,867152,867152,867152,867152,0.000%,.00115,0.00,0.00
Op-8-GenerateAvatar-38,1,283759,283759,283759,283759,283759,283759,283759,0.000%,.00352,0.00,0.00
Workflow-User-38,1,874666,874666,874666,874666,874666,874666,874666,0.000%,.00114,0.00,0.00
Op-6-ChangeTextureColor-26,1,36539,36539,36539,36539,36539,36539,36539,0.000%,.02737,0.01,0.01
Op-7-ChangeTextureMaterial-30,1,102102,102102,102102,102102,102102,102102,102102,0.000%,.00979,0.00,0.00
Op-8-GenerateAvatar-27,1,58034,58034,58034,58034,58034,58034,58034,0.000%,.01723,0.00,0.01
Workflow-User-27,1,877099,877099,877099,877099,877099,877099,877099,0.000%,.00114,0.00,0.00
Op-7-ChangeTextureMaterial-42,1,15083,15083,15083,15083,15083,15083,15083,0.000%,.06630,0.02,0.02
Op-5-ShowElement-28,1,63329,63329,63329,63329,63329,63329,63329,0.000%,.01579,0.00,0.01
Op-6-ChangeTextureColor-15,1,323581,323581,323581,323581,323581,323581,323581,0.000%,.00309,0.00,0.00
Op-7-ChangeTextureMaterial-46,1,471556,471556,471556,471556,471556,471556,471556,0.000%,.00212,0.00,0.00
Op-6-ChangeTextureColor-36,1,129769,129769,129769,129769,129769,129769,129769,0.000%,.00771,0.00,0.00
Op-8-GenerateAvatar-59,1,23164,23164,23164,23164,23164,23164,23164,0.000%,.04317,0.01,0.01
Workflow-User-59,1,888809,888809,888809,888809,888809,888809,888809,0.000%,.00113,0.00,0.00
Op-6-ChangeTextureColor-28,1,10577,10577,10577,10577,10577,10577,10577,0.000%,.09454,0.02,0.03
Op-7-ChangeTextureMaterial-18,1,88238,88238,88238,88238,88238,88238,88238,0.000%,.01133,0.00,0.00
Op-6-ChangeTextureColor-64,1,570624,570624,570624,570624,570624,570624,570624,0.000%,.00175,0.00,0.00
Op-6-ChangeTextureColor-51,1,457697,457697,457697,457697,457697,457697,457697,0.000%,.00218,0.00,0.00
Op-8-GenerateAvatar-46,1,9961,9961,9961,9961,9961,9961,9961,0.000%,.10039,0.02,0.03
Workflow-User-46,1,894360,894360,894360,894360,894360,894360,894360,0.000%,.00112,0.00,0.00
Op-7-ChangeTextureMaterial-12,1,36940,36940,36940,36940,36940,36940,36940,0.000%,.02707,0.01,0.01
Op-5-ShowElement-37,1,36434,36434,36434,36434,36434,36434,36434,0.000%,.02745,0.01,0.01
Op-8-GenerateAvatar-8,1,66042,66042,66042,66042,66042,66042,66042,0.000%,.01514,0.00,0.00
Workflow-User-8,1,902909,902909,902909,902909,902909,902909,902909,0.000%,.00111,0.00,0.00
Op-8-GenerateAvatar-68,1,49436,49436,49436,49436,49436,49436,49436,0.000%,.02023,0.00,0.01
Workflow-User-68,1,904136,904136,904136,904136,904136,904136,904136,0.000%,.00111,0.00,0.00
Op-6-ChangeTextureColor-7,1,42267,42267,42267,42267,42267,42267,42267,0.000%,.02366,0.01,0.01
Op-7-ChangeTextureMaterial-28,1,18348,18348,18348,18348,18348,18348,18348,0.000%,.05450,0.01,0.02
Op-6-ChangeTextureColor-1,1,143976,143976,143976,143976,143976,143976,143976,0.000%,.00695,0.00,0.00
Op-8-GenerateAvatar-12,1,13054,13054,13054,13054,13054,13054,13054,0.000%,.07660,0.02,0.02
Workflow-User-12,1,912350,912350,912350,912350,912350,912350,912350,0.000%,.00110,0.00,0.00
Op-8-GenerateAvatar-42,1,35557,35557,35557,35557,35557,35557,35557,0.000%,.02812,0.01,0.01
Workflow-User-42,1,912909,912909,912909,912909,912909,912909,912909,0.000%,.00110,0.00,0.00
Op-8-GenerateAvatar-49,1,93683,93683,93683,93683,93683,93683,93683,0.000%,.01067,0.00,0.00
Workflow-User-49,1,914880,914880,914880,914880,914880,914880,914880,0.000%,.00109,0.00,0.00
Op-8-GenerateAvatar-30,1,42246,42246,42246,42246,42246,42246,42246,0.000%,.02367,0.01,0.01
Workflow-User-30,1,917447,917447,917447,917447,917447,917447,917447,0.000%,.00109,0.00,0.00
Op-6-ChangeTextureColor-37,1,19264,19264,19264,19264,19264,19264,19264,0.000%,.05191,0.01,0.02
Op-7-ChangeTextureMaterial-1,1,9842,9842,9842,9842,9842,9842,9842,0.000%,.10161,0.02,0.03
Op-8-GenerateAvatar-60,1,128055,128055,128055,128055,128055,128055,128055,0.000%,.00781,0.00,0.00
Workflow-User-60,1,922338,922338,922338,922338,922338,922338,922338,0.000%,.00108,0.00,0.00
Op-6-ChangeTextureColor-10,1,472794,472794,472794,472794,472794,472794,472794,0.000%,.00212,0.00,0.00
Op-5-ShowElement-43,1,321168,321168,321168,321168,321168,321168,321168,0.000%,.00311,0.00,0.00
Op-7-ChangeTextureMaterial-37,1,7602,7602,7602,7602,7602,7602,7602,0.000%,.13154,0.03,0.05
Op-7-ChangeTextureMaterial-15,1,50817,50817,50817,50817,50817,50817,50817,0.000%,.01968,0.00,0.01
Op-7-ChangeTextureMaterial-10,1,10433,10433,10433,10433,10433,10433,10433,0.000%,.09585,0.02,0.03
Op-8-GenerateAvatar-37,1,8763,8763,8763,8763,8763,8763,8763,0.000%,.11412,0.03,0.03
Workflow-User-37,1,935032,935032,935032,935032,935032,935032,935032,0.000%,.00107,0.00,0.00
Op-6-ChangeTextureColor-43,1,10070,10070,10070,10070,10070,10070,10070,0.000%,.09930,0.02,0.03
Op-7-ChangeTextureMaterial-26,1,61361,61361,61361,61361,61361,61361,61361,0.000%,.01630,0.00,0.01
Op-8-GenerateAvatar-15,1,8812,8812,8812,8812,8812,8812,8812,0.000%,.11348,0.03,0.03
Workflow-User-15,1,940163,940163,940163,940163,940163,940163,940163,0.000%,.00106,0.00,0.00
Op-6-ChangeTextureColor-67,1,78686,78686,78686,78686,78686,78686,78686,0.000%,.01271,0.00,0.00
Op-7-ChangeTextureMaterial-7,1,39605,39605,39605,39605,39605,39605,39605,0.000%,.02525,0.01,0.01
Op-8-GenerateAvatar-28,1,37325,37325,37325,37325,37325,37325,37325,0.000%,.02679,0.01,0.01
Workflow-User-28,1,946036,946036,946036,946036,946036,946036,946036,0.000%,.00106,0.00,0.00
Op-7-ChangeTextureMaterial-43,1,11134,11134,11134,11134,11134,11134,11134,0.000%,.08981,0.02,0.03
Op-7-ChangeTextureMaterial-64,1,56179,56179,56179,56179,56179,56179,56179,0.000%,.01780,0.00,0.01
Op-8-GenerateAvatar-10,1,15083,15083,15083,15083,15083,15083,15083,0.000%,.06630,0.02,0.02
Workflow-User-10,1,950218,950218,950218,950218,950218,950218,950218,0.000%,.00105,0.00,0.00
Op-8-GenerateAvatar-7,1,8694,8694,8694,8694,8694,8694,8694,0.000%,.11502,0.03,0.04
Workflow-User-7,1,953437,953437,953437,953437,953437,953437,953437,0.000%,.00105,0.00,0.00
Op-8-GenerateAvatar-26,1,18203,18203,18203,18203,18203,18203,18203,0.000%,.05494,0.01,0.02
Workflow-User-26,1,954464,954464,954464,954464,954464,954464,954464,0.000%,.00105,0.00,0.00
Op-7-ChangeTextureMaterial-53,1,214495,214495,214495,214495,214495,214495,214495,0.000%,.00466,0.00,0.00
Op-7-ChangeTextureMaterial-51,1,62560,62560,62560,62560,62560,62560,62560,0.000%,.01598,0.00,0.01
Op-8-GenerateAvatar-64,1,9806,9806,9806,9806,9806,9806,9806,0.000%,.10198,0.02,0.03
Workflow-User-64,1,959326,959326,959326,959326,959326,959326,959326,0.000%,.00104,0.00,0.00
Op-8-GenerateAvatar-53,1,8646,8646,8646,8646,8646,8646,8646,0.000%,.11566,0.03,0.04
Workflow-User-53,1,963027,963027,963027,963027,963027,963027,963027,0.000%,.00104,0.00,0.00
Op-8-GenerateAvatar-1,1,44481,44481,44481,44481,44481,44481,44481,0.000%,.02248,0.01,0.01
Workflow-User-1,1,963899,963899,963899,963899,963899,963899,963899,0.000%,.00104,0.00,0.00
Op-8-GenerateAvatar-51,1,6954,6954,6954,6954,6954,6954,6954,0.000%,.14380,0.03,0.04
Workflow-User-51,1,963664,963664,963664,963664,963664,963664,963664,0.000%,.00104,0.00,0.00
Op-7-ChangeTextureMaterial-67,1,23130,23130,23130,23130,23130,23130,23130,0.000%,.04323,0.01,0.01
Op-8-GenerateAvatar-67,1,4622,4622,4622,4622,4622,4622,4622,0.000%,.21636,0.05,0.07
Workflow-User-67,1,968586,968586,968586,968586,968586,968586,968586,0.000%,.00103,0.00,0.00
Op-8-GenerateAvatar-18,1,77535,77535,77535,77535,77535,77535,77535,0.000%,.01290,0.00,0.00
Workflow-User-18,1,971087,971087,971087,971087,971087,971087,971087,0.000%,.00103,0.00,0.00
Op-8-GenerateAvatar-61,1,135722,135722,135722,135722,135722,135722,135722,0.000%,.00737,0.00,0.00
Workflow-User-61,1,974806,974806,974806,974806,974806,974806,974806,0.000%,.00103,0.00,0.00
Op-8-GenerateAvatar-43,1,30519,30519,30519,30519,30519,30519,30519,0.000%,.03277,0.01,0.01
Workflow-User-43,1,977360,977360,977360,977360,977360,977360,977360,0.000%,.00102,0.00,0.00
Op-6-ChangeTextureColor-31,1,197862,197862,197862,197862,197862,197862,197862,0.000%,.00505,0.00,0.00
Op-7-ChangeTextureMaterial-36,1,96939,96939,96939,96939,96939,96939,96939,0.000%,.01032,0.00,0.00
Op-7-ChangeTextureMaterial-31,1,5776,5776,5776,5776,5776,5776,5776,0.000%,.17313,0.04,0.06
Op-8-GenerateAvatar-36,1,6629,6629,6629,6629,6629,6629,6629,0.000%,.15085,0.04,0.05
Workflow-User-36,1,990006,990006,990006,990006,990006,990006,990006,0.000%,.00101,0.00,0.00
Op-8-GenerateAvatar-63,1,125571,125571,125571,125571,125571,125571,125571,0.000%,.00796,0.00,0.00
Workflow-User-63,1,989647,989647,989647,989647,989647,989647,989647,0.000%,.00101,0.00,0.00
Op-7-ChangeTextureMaterial-58,1,129193,129193,129193,129193,129193,129193,129193,0.000%,.00774,0.00,0.00
Op-8-GenerateAvatar-31,1,9689,9689,9689,9689,9689,9689,9689,0.000%,.10321,0.02,0.03
Workflow-User-31,1,996927,996927,996927,996927,996927,996927,996927,0.000%,.00100,0.00,0.00
Op-8-GenerateAvatar-58,1,6619,6619,6619,6619,6619,6619,6619,0.000%,.15108,0.04,0.05
Workflow-User-58,1,998291,998291,998291,998291,998291,998291,998291,0.000%,.00100,0.00,0.00
Op-7-ChangeTextureMaterial-44,1,369052,369052,369052,369052,369052,369052,369052,0.000%,.00271,0.00,0.00
Op-8-GenerateAvatar-44,1,24252,24252,24252,24252,24252,24252,24252,0.000%,.04123,0.01,0.01
Workflow-User-44,1,1044678,1044678,1044678,1044678,1044678,1044678,1044678,0.000%,.00096,0.00,0.00
TOTAL,675,180436,80425,648127,843346,971087,3,1044678,0.000%,.64577,0.43,0.30
