Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Op-8-GenerateAvatar-28,1,355600,355600,355600,355600,355600,355600,355600,0.000%,.00281,0.00,0.00
Workflow-User-28,1,1204809,1204809,1204809,1204809,1204809,1204809,1204809,0.000%,.00083,0.00,0.00
Op-7-ChangeTextureMaterial-9,1,19182,19182,19182,19182,19182,19182,19182,0.000%,.05213,0.01,0.02
Op-6-ChangeTextureColor-78,1,32006,32006,32006,32006,32006,32006,32006,0.000%,.03124,0.01,0.01
Op-7-ChangeTextureMaterial-14,1,120148,120148,120148,120148,120148,120148,120148,0.000%,.00832,0.00,0.00
Op-7-ChangeTextureMaterial-97,1,13054,13054,13054,13054,13054,13054,13054,0.000%,.07660,0.02,0.03
Op-8-GenerateAvatar-22,1,67480,67480,67480,67480,67480,67480,67480,0.000%,.01482,0.00,0.00
Workflow-User-22,1,1214881,1214881,1214881,1214881,1214881,1214881,1214881,0.000%,.00082,0.00,0.00
Op-8-GenerateAvatar-19,1,39631,39631,39631,39631,39631,39631,39631,0.000%,.02523,0.01,0.01
Workflow-User-19,1,1214943,1214943,1214943,1214943,1214943,1214943,1214943,0.000%,.00082,0.00,0.00
Op-8-GenerateAvatar-61,1,31102,31102,31102,31102,31102,31102,31102,0.000%,.03215,0.01,0.01
Workflow-User-61,1,1220333,1220333,1220333,1220333,1220333,1220333,1220333,0.000%,.00082,0.00,0.00
Op-5-ShowElement-33,1,113526,113526,113526,113526,113526,113526,113526,0.000%,.00881,0.00,0.00
Op-7-ChangeTextureMaterial-100,1,92111,92111,92111,92111,92111,92111,92111,0.000%,.01086,0.00,0.00
Op-7-ChangeTextureMaterial-20,1,62099,62099,62099,62099,62099,62099,62099,0.000%,.01610,0.00,0.01
Op-6-ChangeTextureColor-17,1,290783,290783,290783,290783,290783,290783,290783,0.000%,.00344,0.00,0.00
Op-8-GenerateAvatar-25,1,40302,40302,40302,40302,40302,40302,40302,0.000%,.02481,0.01,0.01
Workflow-User-25,1,1229690,1229690,1229690,1229690,1229690,1229690,1229690,0.000%,.00081,0.00,0.00
Op-7-ChangeTextureMaterial-90,1,170363,170363,170363,170363,170363,170363,170363,0.000%,.00587,0.00,0.00
Op-8-GenerateAvatar-6,1,406571,406571,406571,406571,406571,406571,406571,0.000%,.00246,0.00,0.00
Workflow-User-6,1,1233425,1233425,1233425,1233425,1233425,1233425,1233425,0.000%,.00081,0.00,0.00
Op-4-HideElement-84,1,32713,32713,32713,32713,32713,32713,32713,0.000%,.03057,0.01,0.01
Op-6-ChangeTextureColor-33,1,10452,10452,10452,10452,10452,10452,10452,0.000%,.09568,0.02,0.03
Op-8-GenerateAvatar-20,1,12946,12946,12946,12946,12946,12946,12946,0.000%,.07724,0.02,0.02
Workflow-User-20,1,1239489,1239489,1239489,1239489,1239489,1239489,1239489,0.000%,.00081,0.00,0.00
Op-5-ShowElement-46,1,95814,95814,95814,95814,95814,95814,95814,0.000%,.01044,0.00,0.00
Op-5-ShowElement-10,1,283480,283480,283480,283480,283480,283480,283480,0.000%,.00353,0.00,0.00
Op-8-GenerateAvatar-80,1,162824,162824,162824,162824,162824,162824,162824,0.000%,.00614,0.00,0.00
Workflow-User-80,1,1244047,1244047,1244047,1244047,1244047,1244047,1244047,0.000%,.00080,0.00,0.00
Op-7-ChangeTextureMaterial-58,1,81509,81509,81509,81509,81509,81509,81509,0.000%,.01227,0.00,0.00
Op-8-GenerateAvatar-97,1,31791,31791,31791,31791,31791,31791,31791,0.000%,.03146,0.01,0.01
Workflow-User-97,1,1244180,1244180,1244180,1244180,1244180,1244180,1244180,0.000%,.00080,0.00,0.00
Op-4-HideElement-13,1,51099,51099,51099,51099,51099,51099,51099,0.000%,.01957,0.00,0.01
Op-8-GenerateAvatar-50,1,67044,67044,67044,67044,67044,67044,67044,0.000%,.01492,0.00,0.00
Workflow-User-50,1,1252216,1252216,1252216,1252216,1252216,1252216,1252216,0.000%,.00080,0.00,0.00
Op-6-ChangeTextureColor-92,1,192069,192069,192069,192069,192069,192069,192069,0.000%,.00521,0.00,0.00
Op-5-ShowElement-76,1,172703,172703,172703,172703,172703,172703,172703,0.000%,.00579,0.00,0.00
Op-8-GenerateAvatar-58,1,10896,10896,10896,10896,10896,10896,10896,0.000%,.09178,0.02,0.03
Workflow-User-58,1,1255212,1255212,1255212,1255212,1255212,1255212,1255212,0.000%,.00080,0.00,0.00
Op-6-ChangeTextureColor-86,1,234517,234517,234517,234517,234517,234517,234517,0.000%,.00426,0.00,0.00
Op-7-ChangeTextureMaterial-96,1,108438,108438,108438,108438,108438,108438,108438,0.000%,.00922,0.00,0.00
Op-7-ChangeTextureMaterial-77,1,174191,174191,174191,174191,174191,174191,174191,0.000%,.00574,0.00,0.00
Op-6-ChangeTextureColor-46,1,22161,22161,22161,22161,22161,22161,22161,0.000%,.04512,0.01,0.02
Op-6-ChangeTextureColor-76,1,10883,10883,10883,10883,10883,10883,10883,0.000%,.09189,0.02,0.03
Op-8-GenerateAvatar-57,1,255449,255449,255449,255449,255449,255449,255449,0.000%,.00391,0.00,0.00
Workflow-User-57,1,1265764,1265764,1265764,1265764,1265764,1265764,1265764,0.000%,.00079,0.00,0.00
Op-7-ChangeTextureMaterial-67,1,66116,66116,66116,66116,66116,66116,66116,0.000%,.01512,0.00,0.01
Op-8-GenerateAvatar-77,1,9488,9488,9488,9488,9488,9488,9488,0.000%,.10540,0.03,0.03
Workflow-User-77,1,1273902,1273902,1273902,1273902,1273902,1273902,1273902,0.000%,.00078,0.00,0.00
Op-7-ChangeTextureMaterial-78,1,63925,63925,63925,63925,63925,63925,63925,0.000%,.01564,0.00,0.01
Op-7-ChangeTextureMaterial-17,1,45929,45929,45929,45929,45929,45929,45929,0.000%,.02177,0.01,0.01
Op-8-GenerateAvatar-21,1,115344,115344,115344,115344,115344,115344,115344,0.000%,.00867,0.00,0.00
Workflow-User-21,1,1275922,1275922,1275922,1275922,1275922,1275922,1275922,0.000%,.00078,0.00,0.00
Op-7-ChangeTextureMaterial-33,1,45708,45708,45708,45708,45708,45708,45708,0.000%,.02188,0.01,0.01
Op-7-ChangeTextureMaterial-72,1,310447,310447,310447,310447,310447,310447,310447,0.000%,.00322,0.00,0.00
Op-8-GenerateAvatar-67,1,17437,17437,17437,17437,17437,17437,17437,0.000%,.05735,0.01,0.02
Workflow-User-67,1,1284607,1284607,1284607,1284607,1284607,1284607,1284607,0.000%,.00078,0.00,0.00
Op-7-ChangeTextureMaterial-86,1,29436,29436,29436,29436,29436,29436,29436,0.000%,.03397,0.01,0.01
Op-7-ChangeTextureMaterial-76,1,23623,23623,23623,23623,23623,23623,23623,0.000%,.04233,0.01,0.01
Op-8-GenerateAvatar-33,1,10654,10654,10654,10654,10654,10654,10654,0.000%,.09386,0.02,0.03
Workflow-User-33,1,1290768,1290768,1290768,1290768,1290768,1290768,1290768,0.000%,.00077,0.00,0.00
Op-7-ChangeTextureMaterial-45,1,123361,123361,123361,123361,123361,123361,123361,0.000%,.00811,0.00,0.00
Op-8-GenerateAvatar-96,1,28561,28561,28561,28561,28561,28561,28561,0.000%,.03501,0.01,0.01
Workflow-User-96,1,1291423,1291423,1291423,1291423,1291423,1291423,1291423,0.000%,.00077,0.00,0.00
Op-8-GenerateAvatar-78,1,18029,18029,18029,18029,18029,18029,18029,0.000%,.05547,0.01,0.02
Workflow-User-78,1,1292683,1292683,1292683,1292683,1292683,1292683,1292683,0.000%,.00077,0.00,0.00
Op-8-GenerateAvatar-100,1,72306,72306,72306,72306,72306,72306,72306,0.000%,.01383,0.00,0.00
Workflow-User-100,1,1296354,1296354,1296354,1296354,1296354,1296354,1296354,0.000%,.00077,0.00,0.00
Op-8-GenerateAvatar-99,1,121662,121662,121662,121662,121662,121662,121662,0.000%,.00822,0.00,0.00
Workflow-User-99,1,1299550,1299550,1299550,1299550,1299550,1299550,1299550,0.000%,.00077,0.00,0.00
Op-8-GenerateAvatar-45,1,10488,10488,10488,10488,10488,10488,10488,0.000%,.09535,0.02,0.03
Workflow-User-45,1,1302368,1302368,1302368,1302368,1302368,1302368,1302368,0.000%,.00077,0.00,0.00
Op-6-ChangeTextureColor-10,1,59620,59620,59620,59620,59620,59620,59620,0.000%,.01677,0.00,0.01
Op-5-ShowElement-84,1,72995,72995,72995,72995,72995,72995,72995,0.000%,.01370,0.00,0.00
Op-7-ChangeTextureMaterial-73,1,434083,434083,434083,434083,434083,434083,434083,0.000%,.00230,0.00,0.00
Op-5-ShowElement-34,1,145011,145011,145011,145011,145011,145011,145011,0.000%,.00690,0.00,0.00
Op-8-GenerateAvatar-76,1,18876,18876,18876,18876,18876,18876,18876,0.000%,.05298,0.01,0.02
Workflow-User-76,1,1307313,1307313,1307313,1307313,1307313,1307313,1307313,0.000%,.00076,0.00,0.00
Op-5-ShowElement-13,1,60949,60949,60949,60949,60949,60949,60949,0.000%,.01641,0.00,0.01
Op-8-GenerateAvatar-9,1,101399,101399,101399,101399,101399,101399,101399,0.000%,.00986,0.00,0.00
Workflow-User-9,1,1311960,1311960,1311960,1311960,1311960,1311960,1311960,0.000%,.00076,0.00,0.00
Op-7-ChangeTextureMaterial-92,1,61270,61270,61270,61270,61270,61270,61270,0.000%,.01632,0.00,0.01
Op-8-GenerateAvatar-59,1,270499,270499,270499,270499,270499,270499,270499,0.000%,.00370,0.00,0.00
Workflow-User-59,1,1316736,1316736,1316736,1316736,1316736,1316736,1316736,0.000%,.00076,0.00,0.00
Op-6-ChangeTextureColor-84,1,10832,10832,10832,10832,10832,10832,10832,0.000%,.09232,0.02,0.03
Op-8-GenerateAvatar-14,1,109291,109291,109291,109291,109291,109291,109291,0.000%,.00915,0.00,0.00
Workflow-User-14,1,1321529,1321529,1321529,1321529,1321529,1321529,1321529,0.000%,.00076,0.00,0.00
Op-8-GenerateAvatar-73,1,14134,14134,14134,14134,14134,14134,14134,0.000%,.07075,0.02,0.02
Workflow-User-73,1,1321295,1321295,1321295,1321295,1321295,1321295,1321295,0.000%,.00076,0.00,0.00
Op-6-ChangeTextureColor-34,1,14457,14457,14457,14457,14457,14457,14457,0.000%,.06917,0.02,0.02
Op-8-GenerateAvatar-75,1,294522,294522,294522,294522,294522,294522,294522,0.000%,.00340,0.00,0.00
Workflow-User-75,1,1325586,1325586,1325586,1325586,1325586,1325586,1325586,0.000%,.00075,0.00,0.00
Op-8-GenerateAvatar-92,1,11885,11885,11885,11885,11885,11885,11885,0.000%,.08414,0.02,0.03
Workflow-User-92,1,1326740,1326740,1326740,1326740,1326740,1326740,1326740,0.000%,.00075,0.00,0.00
Op-8-GenerateAvatar-72,1,47257,47257,47257,47257,47257,47257,47257,0.000%,.02116,0.01,0.01
Workflow-User-72,1,1328709,1328709,1328709,1328709,1328709,1328709,1328709,0.000%,.00075,0.00,0.00
Op-7-ChangeTextureMaterial-10,1,25844,25844,25844,25844,25844,25844,25844,0.000%,.03869,0.01,0.01
Op-6-ChangeTextureColor-13,1,18682,18682,18682,18682,18682,18682,18682,0.000%,.05353,0.01,0.02
Op-7-ChangeTextureMaterial-34,1,12261,12261,12261,12261,12261,12261,12261,0.000%,.08156,0.02,0.03
Op-7-ChangeTextureMaterial-84,1,16788,16788,16788,16788,16788,16788,16788,0.000%,.05957,0.01,0.02
Op-8-GenerateAvatar-17,1,61999,61999,61999,61999,61999,61999,61999,0.000%,.01613,0.00,0.00
Workflow-User-17,1,1337282,1337282,1337282,1337282,1337282,1337282,1337282,0.000%,.00075,0.00,0.00
Op-8-GenerateAvatar-84,1,6827,6827,6827,6827,6827,6827,6827,0.000%,.14648,0.04,0.04
Workflow-User-84,1,1340771,1340771,1340771,1340771,1340771,1340771,1340771,0.000%,.00075,0.00,0.00
Op-8-GenerateAvatar-34,1,7224,7224,7224,7224,7224,7224,7224,0.000%,.13843,0.03,0.04
Workflow-User-34,1,1341601,1341601,1341601,1341601,1341601,1341601,1341601,0.000%,.00075,0.00,0.00
Op-8-GenerateAvatar-90,1,112473,112473,112473,112473,112473,112473,112473,0.000%,.00889,0.00,0.00
Workflow-User-90,1,1342230,1342230,1342230,1342230,1342230,1342230,1342230,0.000%,.00075,0.00,0.00
Op-8-GenerateAvatar-10,1,14830,14830,14830,14830,14830,14830,14830,0.000%,.06743,0.02,0.02
Workflow-User-10,1,1344947,1344947,1344947,1344947,1344947,1344947,1344947,0.000%,.00074,0.00,0.00
Op-7-ChangeTextureMaterial-46,1,83738,83738,83738,83738,83738,83738,83738,0.000%,.01194,0.00,0.00
Op-7-ChangeTextureMaterial-13,1,21741,21741,21741,21741,21741,21741,21741,0.000%,.04600,0.01,0.02
Op-8-GenerateAvatar-46,1,6385,6385,6385,6385,6385,6385,6385,0.000%,.15662,0.04,0.05
Workflow-User-46,1,1354837,1354837,1354837,1354837,1354837,1354837,1354837,0.000%,.00074,0.00,0.00
Op-8-GenerateAvatar-86,1,69892,69892,69892,69892,69892,69892,69892,0.000%,.01431,0.00,0.00
Workflow-User-86,1,1354603,1354603,1354603,1354603,1354603,1354603,1354603,0.000%,.00074,0.00,0.00
Op-8-GenerateAvatar-13,1,26989,26989,26989,26989,26989,26989,26989,0.000%,.03705,0.01,0.01
Workflow-User-13,1,1379141,1379141,1379141,1379141,1379141,1379141,1379141,0.000%,.00073,0.00,0.00
TOTAL,900,236918,101399,759878,1163925,1326740,12,1379141,0.000%,.65252,0.43,0.30
