Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Op-3-GetItems-6,1,22358,22358,22358,0.00,0.000%,.04473,0.06,0.01,1298.0
Op-4-HideElement-6,1,4220,4220,4220,0.00,0.000%,.23697,0.07,0.10,292.0
Op-7-ChangeTextureMaterial-16,1,176104,176104,176104,0.00,0.000%,.00568,0.00,0.00,292.0
Op-8-GenerateAvatar-16,1,4105,4105,4105,0.00,0.000%,.24361,0.07,0.09,292.0
Workflow-User-16,1,1045665,1045665,1045665,0.00,0.000%,.00096,0.00,0.00,3366.0
Op-5-ShowElement-6,1,4711,4711,4711,0.00,0.000%,.21227,0.06,0.08,292.0
Op-8-GenerateAvatar-49,1,159580,159580,159580,0.00,0.000%,.00627,0.00,0.00,292.0
Workflow-User-49,1,1049599,1049599,1049599,0.00,0.000%,.00095,0.00,0.00,3366.0
Op-6-ChangeTextureColor-6,1,4347,4347,4347,0.00,0.000%,.23004,0.07,0.09,292.0
Op-7-ChangeTextureMaterial-6,1,4101,4101,4101,0.00,0.000%,.24384,0.07,0.09,292.0
Op-4-HideElement-26,1,96043,96043,96043,0.00,0.000%,.01041,0.00,0.00,292.0
Op-5-ShowElement-26,1,5803,5803,5803,0.00,0.000%,.17232,0.05,0.06,292.0
Op-2-GetAnimations-97,1,1059241,1059241,1059241,0.00,0.000%,.00094,0.00,0.00,296.0
Op-4-HideElement-17,1,596047,596047,596047,0.00,0.000%,.00168,0.00,0.00,292.0
Op-3-GetItems-97,1,4250,4250,4250,0.00,0.000%,.23529,0.30,0.04,1298.0
Op-5-ShowElement-17,1,4171,4171,4171,0.00,0.000%,.23975,0.07,0.09,292.0
Op-6-ChangeTextureColor-17,1,4217,4217,4217,0.00,0.000%,.23714,0.07,0.09,292.0
Op-4-HideElement-97,1,4450,4450,4450,0.00,0.000%,.22472,0.06,0.09,292.0
Op-6-ChangeTextureColor-96,1,43258,43258,43258,0.00,0.000%,.02312,0.01,0.01,292.0
Op-6-ChangeTextureColor-77,1,468624,468624,468624,0.00,0.000%,.00213,0.00,0.00,292.0
Op-5-ShowElement-97,1,6854,6854,6854,0.00,0.000%,.14590,0.04,0.05,292.0
Op-2-GetAnimations-21,1,1079418,1079418,1079418,0.00,0.000%,.00093,0.00,0.00,296.0
Op-6-ChangeTextureColor-97,1,4303,4303,4303,0.00,0.000%,.23240,0.07,0.09,292.0
Op-3-GetItems-21,1,4280,4280,4280,0.00,0.000%,.23364,0.30,0.04,1298.0
Op-7-ChangeTextureMaterial-97,1,4315,4315,4315,0.00,0.000%,.23175,0.07,0.09,292.0
Op-4-HideElement-21,1,4294,4294,4294,0.00,0.000%,.23288,0.07,0.10,292.0
Op-8-GenerateAvatar-97,1,4108,4108,4108,0.00,0.000%,.24343,0.07,0.09,292.0
Workflow-User-97,1,1087934,1087934,1087934,0.00,0.000%,.00092,0.00,0.00,3366.0
Op-5-ShowElement-21,1,4100,4100,4100,0.00,0.000%,.24390,0.07,0.09,292.0
Op-6-ChangeTextureColor-54,1,563338,563338,563338,0.00,0.000%,.00178,0.00,0.00,292.0
Op-4-HideElement-51,1,418899,418899,418899,0.00,0.000%,.00239,0.00,0.00,292.0
Op-4-HideElement-92,1,523640,523640,523640,0.00,0.000%,.00191,0.00,0.00,292.0
Op-5-ShowElement-51,1,6361,6361,6361,0.00,0.000%,.15721,0.04,0.06,292.0
Op-5-ShowElement-92,1,6327,6327,6327,0.00,0.000%,.15805,0.05,0.06,292.0
Op-8-GenerateAvatar-41,1,176458,176458,176458,0.00,0.000%,.00567,0.00,0.00,292.0
Workflow-User-41,1,1103338,1103338,1103338,0.00,0.000%,.00091,0.00,0.00,3366.0
Op-6-ChangeTextureColor-92,1,4358,4358,4358,0.00,0.000%,.22946,0.07,0.09,292.0
Op-4-HideElement-18,1,256351,256351,256351,0.00,0.000%,.00390,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-92,1,6092,6092,6092,0.00,0.000%,.16415,0.05,0.06,292.0
Op-5-ShowElement-18,1,6616,6616,6616,0.00,0.000%,.15115,0.04,0.06,292.0
Op-8-GenerateAvatar-90,1,178483,178483,178483,0.00,0.000%,.00560,0.00,0.00,292.0
Workflow-User-90,1,1113908,1113908,1113908,0.00,0.000%,.00090,0.00,0.00,3366.0
Op-6-ChangeTextureColor-18,1,3966,3966,3966,0.00,0.000%,.25214,0.07,0.10,292.0
Op-2-GetAnimations-80,1,1117931,1117931,1117931,0.00,0.000%,.00089,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-18,1,4140,4140,4140,0.00,0.000%,.24155,0.07,0.09,292.0
Op-3-GetItems-80,1,4097,4097,4097,0.00,0.000%,.24408,0.31,0.04,1298.0
Op-3-GetItems-27,1,818557,818557,818557,0.00,0.000%,.00122,0.00,0.00,1298.0
Op-4-HideElement-80,1,3903,3903,3903,0.00,0.000%,.25621,0.07,0.11,292.0
Op-5-ShowElement-80,1,4019,4019,4019,0.00,0.000%,.24882,0.07,0.09,292.0
Op-4-HideElement-27,1,4321,4321,4321,0.00,0.000%,.23143,0.07,0.10,292.0
Op-6-ChangeTextureColor-80,1,3887,3887,3887,0.00,0.000%,.25727,0.07,0.10,292.0
Op-5-ShowElement-27,1,4260,4260,4260,0.00,0.000%,.23474,0.07,0.09,292.0
Op-7-ChangeTextureMaterial-28,1,138407,138407,138407,0.00,0.000%,.00723,0.00,0.00,292.0
Op-8-GenerateAvatar-45,1,262257,262257,262257,0.00,0.000%,.00381,0.00,0.00,292.0
Workflow-User-45,1,1139018,1139018,1139018,0.00,0.000%,.00088,0.00,0.00,3366.0
Op-2-GetAnimations-66,1,1142155,1142155,1142155,0.00,0.000%,.00088,0.00,0.00,296.0
Op-3-GetItems-1,1,1138656,1138656,1138656,0.00,0.000%,.00088,0.00,0.00,1298.0
Op-3-GetItems-66,1,3994,3994,3994,0.00,0.000%,.25038,0.32,0.04,1298.0
Op-4-HideElement-1,1,4228,4228,4228,0.00,0.000%,.23652,0.07,0.10,292.0
Op-2-GetAnimations-59,1,1150466,1150466,1150466,0.00,0.000%,.00087,0.00,0.00,296.0
Op-5-ShowElement-1,1,3840,3840,3840,0.00,0.000%,.26042,0.07,0.10,292.0
Op-3-GetItems-59,1,3914,3914,3914,0.00,0.000%,.25549,0.32,0.04,1298.0
Op-6-ChangeTextureColor-1,1,4123,4123,4123,0.00,0.000%,.24254,0.07,0.09,292.0
Op-3-GetItems-12,1,511739,511739,511739,0.00,0.000%,.00195,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-1,1,4396,4396,4396,0.00,0.000%,.22748,0.06,0.09,292.0
Op-4-HideElement-12,1,4468,4468,4468,0.00,0.000%,.22381,0.06,0.09,292.0
Op-8-GenerateAvatar-30,1,568579,568579,568579,0.00,0.000%,.00176,0.00,0.00,292.0
Workflow-User-30,1,1163499,1163499,1163499,0.00,0.000%,.00086,0.00,0.00,3366.0
Op-5-ShowElement-12,1,3986,3986,3986,0.00,0.000%,.25088,0.07,0.09,292.0
Op-8-GenerateAvatar-28,1,28493,28493,28493,0.00,0.000%,.03510,0.01,0.01,292.0
Workflow-User-28,1,1167453,1167453,1167453,0.00,0.000%,.00086,0.00,0.00,3366.0
Op-6-ChangeTextureColor-26,1,111253,111253,111253,0.00,0.000%,.00899,0.00,0.00,292.0
Op-8-GenerateAvatar-39,1,195624,195624,195624,0.00,0.000%,.00511,0.00,0.00,292.0
Workflow-User-39,1,1171222,1171222,1171222,0.00,0.000%,.00085,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-55,1,234602,234602,234602,0.00,0.000%,.00426,0.00,0.00,292.0
Op-8-GenerateAvatar-98,1,289098,289098,289098,0.00,0.000%,.00346,0.00,0.00,292.0
Workflow-User-98,1,1174439,1174439,1174439,0.00,0.000%,.00085,0.00,0.00,3366.0
Op-4-HideElement-70,1,477688,477688,477688,0.00,0.000%,.00209,0.00,0.00,292.0
Op-8-GenerateAvatar-23,1,440412,440412,440412,0.00,0.000%,.00227,0.00,0.00,292.0
Workflow-User-23,1,1178967,1178967,1178967,0.00,0.000%,.00085,0.00,0.00,3366.0
Op-5-ShowElement-70,1,3911,3911,3911,0.00,0.000%,.25569,0.07,0.09,292.0
Op-8-GenerateAvatar-24,1,531197,531197,531197,0.00,0.000%,.00188,0.00,0.00,292.0
Workflow-User-24,1,1182901,1182901,1182901,0.00,0.000%,.00085,0.00,0.00,3366.0
Op-6-ChangeTextureColor-70,1,3695,3695,3695,0.00,0.000%,.27064,0.08,0.10,292.0
Op-3-GetItems-67,1,775977,775977,775977,0.00,0.000%,.00129,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-70,1,3859,3859,3859,0.00,0.000%,.25913,0.07,0.10,292.0
Op-6-ChangeTextureColor-12,1,23806,23806,23806,0.00,0.000%,.04201,0.01,0.02,292.0
Op-8-GenerateAvatar-70,1,4267,4267,4267,0.00,0.000%,.23436,0.07,0.08,292.0
Workflow-User-70,1,1194166,1194166,1194166,0.00,0.000%,.00084,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-80,1,60311,60311,60311,0.00,0.000%,.01658,0.00,0.01,292.0
Op-7-ChangeTextureMaterial-54,1,105704,105704,105704,0.00,0.000%,.00946,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-77,1,123824,123824,123824,0.00,0.000%,.00808,0.00,0.00,292.0
Op-8-GenerateAvatar-54,1,4011,4011,4011,0.00,0.000%,.24931,0.07,0.09,292.0
Workflow-User-54,1,1202296,1202296,1202296,0.00,0.000%,.00083,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-91,1,469597,469597,469597,0.00,0.000%,.00213,0.00,0.00,292.0
Op-8-GenerateAvatar-83,1,574619,574619,574619,0.00,0.000%,.00174,0.00,0.00,292.0
Workflow-User-83,1,1206142,1206142,1206142,0.00,0.000%,.00083,0.00,0.00,3366.0
Op-8-GenerateAvatar-91,1,3770,3770,3770,0.00,0.000%,.26525,0.08,0.09,292.0
Workflow-User-91,1,1206613,1206613,1206613,0.00,0.000%,.00083,0.00,0.00,3366.0
Op-6-ChangeTextureColor-79,1,173762,173762,173762,0.00,0.000%,.00575,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-12,1,20236,20236,20236,0.00,0.000%,.04942,0.01,0.02,292.0
Op-7-ChangeTextureMaterial-79,1,3889,3889,3889,0.00,0.000%,.25714,0.07,0.10,292.0
Op-8-GenerateAvatar-12,1,3775,3775,3775,0.00,0.000%,.26490,0.08,0.09,292.0
Workflow-User-12,1,1215112,1215112,1215112,0.00,0.000%,.00082,0.00,0.00,3366.0
Op-8-GenerateAvatar-79,1,3678,3678,3678,0.00,0.000%,.27189,0.08,0.10,292.0
Workflow-User-79,1,1217521,1217521,1217521,0.00,0.000%,.00082,0.00,0.00,3366.0
Op-2-GetAnimations-14,1,1219037,1219037,1219037,0.00,0.000%,.00082,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-7,1,322101,322101,322101,0.00,0.000%,.00310,0.00,0.00,292.0
Op-3-GetItems-14,1,3690,3690,3690,0.00,0.000%,.27100,0.34,0.04,1298.0
Op-8-GenerateAvatar-7,1,3818,3818,3818,0.00,0.000%,.26192,0.07,0.09,292.0
Workflow-User-7,1,1225898,1225898,1225898,0.00,0.000%,.00082,0.00,0.00,3366.0
Op-4-HideElement-14,1,3753,3753,3753,0.00,0.000%,.26645,0.08,0.11,292.0
Op-6-ChangeTextureColor-51,1,126584,126584,126584,0.00,0.000%,.00790,0.00,0.00,292.0
Op-5-ShowElement-14,1,3634,3634,3634,0.00,0.000%,.27518,0.08,0.10,292.0
Op-7-ChangeTextureMaterial-51,1,3843,3843,3843,0.00,0.000%,.26021,0.07,0.10,292.0
Op-6-ChangeTextureColor-14,1,3869,3869,3869,0.00,0.000%,.25846,0.07,0.10,292.0
Op-8-GenerateAvatar-51,1,3952,3952,3952,0.00,0.000%,.25304,0.07,0.09,292.0
Workflow-User-51,1,1237112,1237112,1237112,0.00,0.000%,.00081,0.00,0.00,3366.0
Op-8-GenerateAvatar-65,1,210557,210557,210557,0.00,0.000%,.00475,0.00,0.00,292.0
Workflow-User-65,1,1237833,1237833,1237833,0.00,0.000%,.00081,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-96,1,165676,165676,165676,0.00,0.000%,.00604,0.00,0.00,292.0
Op-4-HideElement-85,1,1090322,1090322,1090322,0.00,0.000%,.00092,0.00,0.00,292.0
Op-2-GetAnimations-89,1,1244537,1244537,1244537,0.00,0.000%,.00080,0.00,0.00,296.0
Op-5-ShowElement-85,1,5001,5001,5001,0.00,0.000%,.19996,0.06,0.07,292.0
Op-2-GetAnimations-48,1,1246900,1246900,1246900,0.00,0.000%,.00080,0.00,0.00,296.0
Op-6-ChangeTextureColor-85,1,3531,3531,3531,0.00,0.000%,.28321,0.08,0.11,292.0
Op-3-GetItems-48,1,3973,3973,3973,0.00,0.000%,.25170,0.32,0.04,1298.0
Op-7-ChangeTextureMaterial-85,1,3611,3611,3611,0.00,0.000%,.27693,0.08,0.11,292.0
Op-8-GenerateAvatar-80,1,60043,60043,60043,0.00,0.000%,.01665,0.00,0.01,292.0
Workflow-User-80,1,1254495,1254495,1254495,0.00,0.000%,.00080,0.00,0.00,3366.0
Op-8-GenerateAvatar-85,1,3874,3874,3874,0.00,0.000%,.25813,0.07,0.09,292.0
Workflow-User-85,1,1257330,1257330,1257330,0.00,0.000%,.00080,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-40,1,287691,287691,287691,0.00,0.000%,.00348,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-29,1,455577,455577,455577,0.00,0.000%,.00220,0.00,0.00,292.0
Op-8-GenerateAvatar-40,1,3933,3933,3933,0.00,0.000%,.25426,0.07,0.09,292.0
Workflow-User-40,1,1262441,1262441,1262441,0.00,0.000%,.00079,0.00,0.00,3366.0
Op-3-GetItems-76,1,828473,828473,828473,0.00,0.000%,.00121,0.00,0.00,1298.0
Op-8-GenerateAvatar-53,1,922974,922974,922974,0.00,0.000%,.00108,0.00,0.00,292.0
Workflow-User-53,1,1267011,1267011,1267011,0.00,0.000%,.00079,0.00,0.00,3366.0
Op-4-HideElement-93,1,861148,861148,861148,0.00,0.000%,.00116,0.00,0.00,292.0
Op-8-GenerateAvatar-96,1,31423,31423,31423,0.00,0.000%,.03182,0.01,0.01,292.0
Workflow-User-96,1,1271816,1271816,1271816,0.00,0.000%,.00079,0.00,0.00,3366.0
Op-5-ShowElement-93,1,5257,5257,5257,0.00,0.000%,.19022,0.05,0.07,292.0
Op-8-GenerateAvatar-18,1,150388,150388,150388,0.00,0.000%,.00665,0.00,0.00,292.0
Workflow-User-18,1,1273106,1273106,1273106,0.00,0.000%,.00079,0.00,0.00,3366.0
Op-8-GenerateAvatar-1,1,116661,116661,116661,0.00,0.000%,.00857,0.00,0.00,292.0
Workflow-User-1,1,1277076,1277076,1277076,0.00,0.000%,.00078,0.00,0.00,3366.0
Op-8-GenerateAvatar-55,1,101804,101804,101804,0.00,0.000%,.00982,0.00,0.00,292.0
Workflow-User-55,1,1276618,1276618,1276618,0.00,0.000%,.00078,0.00,0.00,3366.0
Op-8-GenerateAvatar-31,1,896086,896086,896086,0.00,0.000%,.00112,0.00,0.00,292.0
Workflow-User-31,1,1280480,1280480,1280480,0.00,0.000%,.00078,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-13,1,409181,409181,409181,0.00,0.000%,.00244,0.00,0.00,292.0
Op-6-ChangeTextureColor-43,1,330816,330816,330816,0.00,0.000%,.00302,0.00,0.00,292.0
Op-4-HideElement-76,1,17966,17966,17966,0.00,0.000%,.05566,0.02,0.02,292.0
Op-7-ChangeTextureMaterial-43,1,3367,3367,3367,0.00,0.000%,.29700,0.08,0.11,292.0
Op-5-ShowElement-76,1,3717,3717,3717,0.00,0.000%,.26903,0.08,0.10,292.0
Op-8-GenerateAvatar-43,1,3600,3600,3600,0.00,0.000%,.27778,0.08,0.10,292.0
Workflow-User-43,1,1290913,1290913,1290913,0.00,0.000%,.00077,0.00,0.00,3366.0
Op-8-GenerateAvatar-13,1,10695,10695,10695,0.00,0.000%,.09350,0.03,0.03,292.0
Workflow-User-13,1,1291557,1291557,1291557,0.00,0.000%,.00077,0.00,0.00,3366.0
Op-3-GetItems-5,1,372068,372068,372068,0.00,0.000%,.00269,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-14,1,60989,60989,60989,0.00,0.000%,.01640,0.00,0.01,292.0
Op-4-HideElement-5,1,3306,3306,3306,0.00,0.000%,.30248,0.09,0.13,292.0
Op-8-GenerateAvatar-14,1,3540,3540,3540,0.00,0.000%,.28249,0.08,0.10,292.0
Workflow-User-14,1,1298574,1298574,1298574,0.00,0.000%,.00077,0.00,0.00,3366.0
Op-5-ShowElement-5,1,3515,3515,3515,0.00,0.000%,.28450,0.08,0.10,292.0
Op-7-ChangeTextureMaterial-35,1,430200,430200,430200,0.00,0.000%,.00232,0.00,0.00,292.0
Op-6-ChangeTextureColor-5,1,3370,3370,3370,0.00,0.000%,.29674,0.08,0.11,292.0
Op-7-ChangeTextureMaterial-26,1,134146,134146,134146,0.00,0.000%,.00745,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-5,1,3661,3661,3661,0.00,0.000%,.27315,0.08,0.11,292.0
Op-8-GenerateAvatar-26,1,3702,3702,3702,0.00,0.000%,.27012,0.08,0.10,292.0
Workflow-User-26,1,1309155,1309155,1309155,0.00,0.000%,.00076,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-73,1,640289,640289,640289,0.00,0.000%,.00156,0.00,0.00,292.0
Op-3-GetItems-19,1,893440,893440,893440,0.00,0.000%,.00112,0.00,0.00,1298.0
Op-6-ChangeTextureColor-93,1,42556,42556,42556,0.00,0.000%,.02350,0.01,0.01,292.0
Op-4-HideElement-19,1,3638,3638,3638,0.00,0.000%,.27488,0.08,0.11,292.0
Op-8-GenerateAvatar-64,1,414980,414980,414980,0.00,0.000%,.00241,0.00,0.00,292.0
Workflow-User-64,1,1318799,1318799,1318799,0.00,0.000%,.00076,0.00,0.00,3366.0
Op-5-ShowElement-19,1,3848,3848,3848,0.00,0.000%,.25988,0.07,0.10,292.0
Op-6-ChangeTextureColor-99,1,335909,335909,335909,0.00,0.000%,.00298,0.00,0.00,292.0
Op-8-GenerateAvatar-44,1,337068,337068,337068,0.00,0.000%,.00297,0.00,0.00,292.0
Workflow-User-44,1,1323550,1323550,1323550,0.00,0.000%,.00076,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-99,1,3234,3234,3234,0.00,0.000%,.30921,0.09,0.12,292.0
Op-3-GetItems-89,1,81881,81881,81881,0.00,0.000%,.01221,0.02,0.00,1298.0
Op-4-HideElement-48,1,78299,78299,78299,0.00,0.000%,.01277,0.00,0.01,292.0
Op-4-HideElement-89,1,4295,4295,4295,0.00,0.000%,.23283,0.07,0.10,292.0
Op-8-GenerateAvatar-73,1,22272,22272,22272,0.00,0.000%,.04490,0.01,0.02,292.0
Workflow-User-73,1,1333751,1333751,1333751,0.00,0.000%,.00075,0.00,0.00,3366.0
Op-5-ShowElement-48,1,5149,5149,5149,0.00,0.000%,.19421,0.06,0.07,292.0
Op-5-ShowElement-89,1,4536,4536,4536,0.00,0.000%,.22046,0.06,0.08,292.0
Op-4-HideElement-67,1,150647,150647,150647,0.00,0.000%,.00664,0.00,0.00,292.0
Op-6-ChangeTextureColor-89,1,3289,3289,3289,0.00,0.000%,.30404,0.09,0.12,292.0
Op-5-ShowElement-67,1,3495,3495,3495,0.00,0.000%,.28612,0.08,0.10,292.0
Op-7-ChangeTextureMaterial-89,1,3470,3470,3470,0.00,0.000%,.28818,0.08,0.11,292.0
Op-6-ChangeTextureColor-67,1,3354,3354,3354,0.00,0.000%,.29815,0.09,0.11,292.0
Op-6-ChangeTextureColor-9,1,355304,355304,355304,0.00,0.000%,.00281,0.00,0.00,292.0
Op-6-ChangeTextureColor-76,1,60245,60245,60245,0.00,0.000%,.01660,0.00,0.01,292.0
Op-7-ChangeTextureMaterial-9,1,3285,3285,3285,0.00,0.000%,.30441,0.09,0.12,292.0
Op-2-GetAnimations-95,1,1350409,1350409,1350409,0.00,0.000%,.00074,0.00,0.00,296.0
Op-8-GenerateAvatar-9,1,3576,3576,3576,0.00,0.000%,.27964,0.08,0.10,292.0
Workflow-User-9,1,1353516,1353516,1353516,0.00,0.000%,.00074,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-17,1,285839,285839,285839,0.00,0.000%,.00350,0.00,0.00,292.0
Op-8-GenerateAvatar-77,1,157722,157722,157722,0.00,0.000%,.00634,0.00,0.00,292.0
Workflow-User-77,1,1356453,1356453,1356453,0.00,0.000%,.00074,0.00,0.00,3366.0
Op-6-ChangeTextureColor-20,1,378046,378046,378046,0.00,0.000%,.00265,0.00,0.00,292.0
Op-6-ChangeTextureColor-3,1,460833,460833,460833,0.00,0.000%,.00217,0.00,0.00,292.0
Op-4-HideElement-66,1,214885,214885,214885,0.00,0.000%,.00465,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-3,1,3279,3279,3279,0.00,0.000%,.30497,0.09,0.12,292.0
Op-5-ShowElement-66,1,3492,3492,3492,0.00,0.000%,.28637,0.08,0.10,292.0
Op-7-ChangeTextureMaterial-76,1,18974,18974,18974,0.00,0.000%,.05270,0.02,0.02,292.0
Op-8-GenerateAvatar-5,1,60050,60050,60050,0.00,0.000%,.01665,0.00,0.01,292.0
Workflow-User-5,1,1368695,1368695,1368695,0.00,0.000%,.00073,0.00,0.00,3366.0
Op-8-GenerateAvatar-76,1,3390,3390,3390,0.00,0.000%,.29499,0.08,0.10,292.0
Workflow-User-76,1,1370040,1370040,1370040,0.00,0.000%,.00073,0.00,0.00,3366.0
Op-4-HideElement-4,1,965618,965618,965618,0.00,0.000%,.00104,0.00,0.00,292.0
Op-4-HideElement-15,1,649031,649031,649031,0.00,0.000%,.00154,0.00,0.00,292.0
Op-5-ShowElement-4,1,3432,3432,3432,0.00,0.000%,.29138,0.08,0.11,292.0
Op-5-ShowElement-15,1,3274,3274,3274,0.00,0.000%,.30544,0.09,0.11,292.0
Op-6-ChangeTextureColor-4,1,3387,3387,3387,0.00,0.000%,.29525,0.08,0.11,292.0
Op-6-ChangeTextureColor-15,1,4599,4599,4599,0.00,0.000%,.21744,0.06,0.08,292.0
Op-6-ChangeTextureColor-66,1,17445,17445,17445,0.00,0.000%,.05732,0.02,0.02,292.0
Op-7-ChangeTextureMaterial-4,1,4576,4576,4576,0.00,0.000%,.21853,0.06,0.08,292.0
Op-3-GetItems-68,1,579810,579810,579810,0.00,0.000%,.00172,0.00,0.00,1298.0
Op-8-GenerateAvatar-89,1,43388,43388,43388,0.00,0.000%,.02305,0.01,0.01,292.0
Workflow-User-89,1,1385746,1385746,1385746,0.00,0.000%,.00072,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-67,1,44626,44626,44626,0.00,0.000%,.02241,0.01,0.01,292.0
Op-8-GenerateAvatar-3,1,25991,25991,25991,0.00,0.000%,.03847,0.01,0.01,292.0
Workflow-User-3,1,1389862,1389862,1389862,0.00,0.000%,.00072,0.00,0.00,3366.0
Op-6-ChangeTextureColor-21,1,300590,300590,300590,0.00,0.000%,.00333,0.00,0.00,292.0
Op-2-GetAnimations-62,1,1392596,1392596,1392596,0.00,0.000%,.00072,0.00,0.00,296.0
Op-3-GetItems-95,1,44424,44424,44424,0.00,0.000%,.02251,0.03,0.00,1298.0
Op-3-GetItems-62,1,3444,3444,3444,0.00,0.000%,.29036,0.37,0.04,1298.0
Op-4-HideElement-95,1,3262,3262,3262,0.00,0.000%,.30656,0.09,0.13,292.0
Op-8-GenerateAvatar-29,1,138527,138527,138527,0.00,0.000%,.00722,0.00,0.00,292.0
Workflow-User-29,1,1399968,1399968,1399968,0.00,0.000%,.00071,0.00,0.00,3366.0
Op-5-ShowElement-95,1,3204,3204,3204,0.00,0.000%,.31211,0.09,0.11,292.0
Op-6-ChangeTextureColor-27,1,268182,268182,268182,0.00,0.000%,.00373,0.00,0.00,292.0
Op-4-HideElement-59,1,250907,250907,250907,0.00,0.000%,.00399,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-27,1,3539,3539,3539,0.00,0.000%,.28257,0.08,0.11,292.0
Op-5-ShowElement-59,1,3523,3523,3523,0.00,0.000%,.28385,0.08,0.10,292.0
Op-6-ChangeTextureColor-19,1,89983,89983,89983,0.00,0.000%,.01111,0.00,0.00,292.0
Op-6-ChangeTextureColor-59,1,3218,3218,3218,0.00,0.000%,.31075,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-19,1,3346,3346,3346,0.00,0.000%,.29886,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-59,1,3248,3248,3248,0.00,0.000%,.30788,0.09,0.12,292.0
Op-8-GenerateAvatar-19,1,3348,3348,3348,0.00,0.000%,.29869,0.09,0.11,292.0
Workflow-User-19,1,1416900,1416900,1416900,0.00,0.000%,.00071,0.00,0.00,3366.0
Op-8-GenerateAvatar-59,1,3336,3336,3336,0.00,0.000%,.29976,0.09,0.11,292.0
Workflow-User-59,1,1418827,1418827,1418827,0.00,0.000%,.00070,0.00,0.00,3366.0
Op-6-ChangeTextureColor-95,1,18290,18290,18290,0.00,0.000%,.05467,0.02,0.02,292.0
Op-8-GenerateAvatar-4,1,39740,39740,39740,0.00,0.000%,.02516,0.01,0.01,292.0
Workflow-User-4,1,1423138,1423138,1423138,0.00,0.000%,.00070,0.00,0.00,3366.0
Op-4-HideElement-86,1,456508,456508,456508,0.00,0.000%,.00219,0.00,0.00,292.0
Op-5-ShowElement-86,1,3201,3201,3201,0.00,0.000%,.31240,0.09,0.11,292.0
Op-7-ChangeTextureMaterial-15,1,44513,44513,44513,0.00,0.000%,.02247,0.01,0.01,292.0
Op-8-GenerateAvatar-92,1,315527,315527,315527,0.00,0.000%,.00317,0.00,0.00,292.0
Workflow-User-92,1,1428806,1428806,1428806,0.00,0.000%,.00070,0.00,0.00,3366.0
Op-8-GenerateAvatar-34,1,673207,673207,673207,0.00,0.000%,.00149,0.00,0.00,292.0
Workflow-User-34,1,1429532,1429532,1429532,0.00,0.000%,.00070,0.00,0.00,3366.0
Op-8-GenerateAvatar-27,1,25836,25836,25836,0.00,0.000%,.03871,0.01,0.01,292.0
Workflow-User-27,1,1432735,1432735,1432735,0.00,0.000%,.00070,0.00,0.00,3366.0
Op-4-HideElement-62,1,36351,36351,36351,0.00,0.000%,.02751,0.01,0.01,292.0
Op-8-GenerateAvatar-75,1,901650,901650,901650,0.00,0.000%,.00111,0.00,0.00,292.0
Workflow-User-75,1,1435554,1435554,1435554,0.00,0.000%,.00070,0.00,0.00,3366.0
Op-5-ShowElement-62,1,3180,3180,3180,0.00,0.000%,.31447,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-66,1,56743,56743,56743,0.00,0.000%,.01762,0.01,0.01,292.0
Op-6-ChangeTextureColor-62,1,3411,3411,3411,0.00,0.000%,.29317,0.08,0.11,292.0
Op-8-GenerateAvatar-66,1,3124,3124,3124,0.00,0.000%,.32010,0.09,0.11,292.0
Workflow-User-66,1,1442097,1442097,1442097,0.00,0.000%,.00069,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-62,1,3226,3226,3226,0.00,0.000%,.30998,0.09,0.12,292.0
Op-6-ChangeTextureColor-86,1,19590,19590,19590,0.00,0.000%,.05105,0.01,0.02,292.0
Op-3-GetItems-22,1,1371905,1371905,1371905,0.00,0.000%,.00073,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-86,1,3308,3308,3308,0.00,0.000%,.30230,0.09,0.12,292.0
